Match,TeamInnings,Battingposition,batsmanName,Runs,Balls,Fours,Sixes,SR,Out_Status,Matchlink
LSG vs DC,LSG,7,Ayush Badoni,55,35,5,1,157.14,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-delhi-capitals-26th-match-1426264/full-scorecard
LSG vs DC,LSG,8,Krunal Pandya,3,4,0,0,75.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-delhi-capitals-26th-match-1426264/full-scorecard
LSG vs DC,LSG,9,Arshad Khan,20,16,2,0,125.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-delhi-capitals-26th-match-1426264/full-scorecard
DC vs LSG,DC,1,Prithvi Shaw,32,22,6,0,145.45,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-delhi-capitals-26th-match-1426264/full-scorecard
DC vs LSG,DC,2,David Warner,8,9,1,0,88.88,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-delhi-capitals-26th-match-1426264/full-scorecard
DC vs LSG,DC,3,Jake Fraser-McGurk,55,35,2,5,157.14,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-delhi-capitals-26th-match-1426264/full-scorecard
DC vs LSG,DC,4,Rishabh Pant (c),41,24,4,2,170.83,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-delhi-capitals-26th-match-1426264/full-scorecard
DC vs LSG,DC,5,Tristan Stubbs,15,9,0,1,166.66,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-delhi-capitals-26th-match-1426264/full-scorecard
DC vs LSG,DC,6,Shai Hope,11,10,1,0,110.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-delhi-capitals-26th-match-1426264/full-scorecard
RCB vs MI,RCB,1,Virat Kohli,3,9,0,0,33.33,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
RCB vs MI,RCB,2,Faf du Plessis (c),61,40,4,3,152.50,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
RCB vs MI,RCB,3,Will Jacks,8,6,2,0,133.33,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
RCB vs MI,RCB,4,Rajat Patidar,50,26,3,4,192.30,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
RCB vs MI,RCB,5,Glenn Maxwell,0,4,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
RCB vs MI,RCB,6,Dinesh Karthik ,53,23,5,4,230.43,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
RCB vs MI,RCB,7,Mahipal Lomror,0,1,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
RCB vs MI,RCB,8,Saurav Chauhan,9,8,1,0,112.50,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
RCB vs MI,RCB,9,Vijaykumar Vyshak,0,1,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
RCB vs MI,RCB,10,Akash Deep,2,2,0,0,100.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
MI vs RCB,MI,1,Ishan Kishan ,69,34,7,5,202.94,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
MI vs RCB,MI,2,Rohit Sharma,38,24,3,3,158.33,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
MI vs RCB,MI,3,Suryakumar Yadav,52,19,5,4,273.68,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
MI vs RCB,MI,4,Hardik Pandya (c),21,6,0,3,350.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
MI vs RCB,MI,5,Tilak Varma,16,10,3,0,160.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-royal-challengers-bengaluru-25th-match-1426263/full-scorecard
RR vs GT,RR,1,Yashasvi Jaiswal,24,19,5,0,126.31,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-gujarat-titans-24th-match-1426262/full-scorecard
RR vs GT,RR,2,Jos Buttler,8,10,0,0,80.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-gujarat-titans-24th-match-1426262/full-scorecard
RR vs GT,RR,3,Sanju Samson (c),68,38,7,2,178.94,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-gujarat-titans-24th-match-1426262/full-scorecard
RR vs GT,RR,4,Riyan Parag,76,48,3,5,158.33,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-gujarat-titans-24th-match-1426262/full-scorecard
RR vs GT,RR,5,Shimron Hetmyer,13,5,1,1,260.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-gujarat-titans-24th-match-1426262/full-scorecard
GT vs RR,GT,1,Sai Sudharsan,35,29,3,1,120.68,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-gujarat-titans-24th-match-1426262/full-scorecard
GT vs RR,GT,2,Shubman Gill (c),72,44,6,2,163.63,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-gujarat-titans-24th-match-1426262/full-scorecard
GT vs RR,GT,3,Matthew Wade ,4,6,0,0,66.66,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-gujarat-titans-24th-match-1426262/full-scorecard
GT vs RR,GT,4,Abhinav Manohar,1,2,0,0,50.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-gujarat-titans-24th-match-1426262/full-scorecard
GT vs RR,GT,5,Vijay Shankar,16,10,3,0,160.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-gujarat-titans-24th-match-1426262/full-scorecard
GT vs RR,GT,6,Rahul Tewatia,22,11,3,0,200.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-gujarat-titans-24th-match-1426262/full-scorecard
GT vs RR,GT,7,M Shahrukh Khan,14,8,1,1,175.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-gujarat-titans-24th-match-1426262/full-scorecard
GT vs RR,GT,8,Rashid Khan,24,11,4,0,218.18,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-gujarat-titans-24th-match-1426262/full-scorecard
GT vs RR,GT,9,Noor Ahmad,0,0,0,0,-,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-gujarat-titans-24th-match-1426262/full-scorecard
SRH vs PBKS,SRH,1,Travis Head,21,15,4,0,140.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
SRH vs PBKS,SRH,2,Abhishek Sharma,16,11,2,1,145.45,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
SRH vs PBKS,SRH,3,Aiden Markram,0,2,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
SRH vs PBKS,SRH,4,Nitish Kumar Reddy,64,37,4,5,172.97,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
SRH vs PBKS,SRH,5,Rahul Tripathi,11,14,1,0,78.57,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
SRH vs PBKS,SRH,6,Heinrich Klaasen ,9,9,1,0,100.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
SRH vs PBKS,SRH,7,Abdul Samad,25,12,5,0,208.33,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
SRH vs PBKS,SRH,8,Shahbaz Ahmed,14,7,1,1,200.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
SRH vs PBKS,SRH,9,Pat Cummins (c),3,4,0,0,75.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
SRH vs PBKS,SRH,10,Bhuvneshwar Kumar,6,8,0,0,75.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
SRH vs PBKS,SRH,11,Jaydev Unadkat,6,1,0,1,600.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
PBKS vs SRH,PBKS,1,Shikhar Dhawan (c),14,16,2,0,87.50,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
PBKS vs SRH,PBKS,2,Jonny Bairstow,0,3,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
PBKS vs SRH,PBKS,3,Prabhsimran Singh,4,6,1,0,66.66,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
PBKS vs SRH,PBKS,4,Sam Curran,29,22,2,2,131.81,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
PBKS vs SRH,PBKS,5,Sikandar Raza,28,22,2,2,127.27,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
PBKS vs SRH,PBKS,6,Shashank Singh,46,25,6,1,184.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
PBKS vs SRH,PBKS,7,Jitesh Sharma ,19,11,1,1,172.72,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
PBKS vs SRH,PBKS,8,Ashutosh Sharma,33,15,3,2,220.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-sunrisers-hyderabad-23rd-match-1426261/full-scorecard
KKR vs CSK,KKR,1,Phil Salt ,0,1,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
KKR vs CSK,KKR,2,Sunil Narine,27,20,3,2,135.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
KKR vs CSK,KKR,3,Angkrish Raghuvanshi,24,18,3,1,133.33,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
KKR vs CSK,KKR,4,Shreyas Iyer (c),34,32,3,0,106.25,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
KKR vs CSK,KKR,5,Venkatesh Iyer,3,8,0,0,37.50,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
KKR vs CSK,KKR,6,Ramandeep Singh,13,12,0,1,108.33,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
KKR vs CSK,KKR,7,Rinku Singh,9,14,0,0,64.28,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
KKR vs CSK,KKR,8,Andre Russell,10,10,2,0,100.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
KKR vs CSK,KKR,9,Anukul Roy,3,3,0,0,100.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
KKR vs CSK,KKR,10,Mitchell Starc,0,3,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
KKR vs CSK,KKR,11,Vaibhav Arora,1,1,0,0,100.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
CSK vs KKR,CSK,1,Rachin Ravindra,15,8,3,0,187.50,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
CSK vs KKR,CSK,2,Ruturaj Gaikwad (c),67,58,9,0,115.51,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
CSK vs KKR,CSK,3,Daryl Mitchell,25,19,1,1,131.57,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
CSK vs KKR,CSK,4,Shivam Dube,28,18,1,3,155.55,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
CSK vs KKR,CSK,5,MS Dhoni ,1,3,0,0,33.33,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-kolkata-knight-riders-22nd-match-1426260/full-scorecard
LSG vs GT,LSG,1,Quinton de Kock,6,4,0,1,150.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
LSG vs GT,LSG,2,KL Rahul (c),33,31,3,0,106.45,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
LSG vs GT,LSG,3,Devdutt Padikkal,7,7,1,0,100.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
LSG vs GT,LSG,4,Marcus Stoinis,58,43,4,2,134.88,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
LSG vs GT,LSG,5,Nicholas Pooran,32,22,0,3,145.45,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
LSG vs GT,LSG,6,Ayush Badoni,20,11,3,0,181.81,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
LSG vs GT,LSG,7,Krunal Pandya,2,2,0,0,100.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
GT vs LSG,GT,1,Sai Sudharsan,31,23,4,0,134.78,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
GT vs LSG,GT,2,Shubman Gill (c),19,21,2,0,90.47,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
GT vs LSG,GT,3,Kane Williamson,1,5,0,0,20.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
GT vs LSG,GT,4,BR Sharath ,2,5,0,0,40.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
GT vs LSG,GT,5,Vijay Shankar,17,17,0,1,100.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
GT vs LSG,GT,6,Darshan Nalkande,12,11,0,1,109.09,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
GT vs LSG,GT,7,Rahul Tewatia,30,25,2,2,120.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
GT vs LSG,GT,8,Rashid Khan,0,3,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
GT vs LSG,GT,9,Umesh Yadav,2,4,0,0,50.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
GT vs LSG,GT,10,Spencer Johnson,0,1,0,0,0.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
GT vs LSG,GT,11,Noor Ahmad,4,2,1,0,200.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-gujarat-titans-21st-match-1422139/full-scorecard
MI vs DC,MI,1,Rohit Sharma,49,27,6,3,181.48,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-delhi-capitals-20th-match-1422138/full-scorecard
MI vs DC,MI,2,Ishan Kishan ,42,23,4,2,182.60,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-delhi-capitals-20th-match-1422138/full-scorecard
MI vs DC,MI,3,Suryakumar Yadav,0,2,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-delhi-capitals-20th-match-1422138/full-scorecard
MI vs DC,MI,4,Hardik Pandya (c),39,33,3,1,118.18,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-delhi-capitals-20th-match-1422138/full-scorecard
MI vs DC,MI,5,Tilak Varma,6,5,1,0,120.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-delhi-capitals-20th-match-1422138/full-scorecard
MI vs DC,MI,6,Tim David,45,21,2,4,214.28,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-delhi-capitals-20th-match-1422138/full-scorecard
