Match,Team,Bowler,Overs,Maidens,Runs,Wickets,Economy,Dots,Fours,Sixes,WD,NB,Matchlink
PBKS vs RCB,RCB,Arshdeep Singh,3.2,0,40,0,12.0,9,5,2,3,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
PBKS vs RCB,RCB,Kagiso Rabada,4.0,0,23,2,5.75,13,3,0,1,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
PBKS vs RCB,RCB,Harpreet Brar,4.0,0,13,2,3.25,12,0,0,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
PBKS vs RCB,RCB,Harshal Patel,4.0,0,45,1,11.25,6,4,2,3,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
PBKS vs RCB,RCB,Rahul Chahar,1.0,0,16,0,16.0,1,0,2,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
MI vs GT,GT,Hardik Pandya,3.0,0,30,0,10.0,5,5,0,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,GT,Luke Wood,2.0,0,25,0,12.5,4,3,1,1,1,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,GT,Jasprit Bumrah,4.0,0,14,3,3.5,14,1,0,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,GT,Shams Mulani,3.0,0,24,0,8.0,6,1,1,1,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,GT,Piyush Chawla,3.0,0,31,1,10.33,4,0,2,1,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,GT,Naman Dhir,1.0,0,13,0,13.0,0,2,0,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,GT,Gerald Coetzee,4.0,0,27,2,6.75,7,2,0,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
GT vs MI,MI,Azmatullah Omarzai,3.0,0,27,2,9.0,10,4,1,2,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
GT vs MI,MI,Umesh Yadav,3.0,0,31,2,10.33,9,4,2,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
GT vs MI,MI,Rashid Khan,4.0,0,23,0,5.75,11,1,1,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
GT vs MI,MI,Sai Kishore,4.0,0,24,1,6.0,9,1,1,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
GT vs MI,MI,Spencer Johnson,2.0,0,25,2,12.5,3,2,2,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
GT vs MI,MI,Mohit Sharma,4.0,0,32,2,8.0,7,3,0,1,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
LSG vs RR,RR,Mohsin Khan,4.0,0,45,1,11.25,8,4,3,1,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
LSG vs RR,RR,Naveen-ul-Haq,4.0,0,41,2,10.25,8,4,1,4,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
LSG vs RR,RR,Krunal Pandya,4.0,0,19,0,4.75,6,0,0,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
LSG vs RR,RR,Ravi Bishnoi,4.0,0,38,1,9.5,5,1,3,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
LSG vs RR,RR,Yash Thakur,3.0,0,43,0,14.33,3,1,4,1,1,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
LSG vs RR,RR,Ayush Badoni,1.0,0,6,0,6.0,1,0,0,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
RR vs LSG,LSG,Trent Boult,4.0,0,35,2,8.75,12,4,2,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
RR vs LSG,LSG,Nandre Burger,3.0,0,30,1,10.0,8,3,2,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
RR vs LSG,LSG,Ravichandran Ashwin,4.0,0,35,1,8.75,4,1,1,1,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
RR vs LSG,LSG,Avesh Khan,3.0,0,21,0,7.0,4,0,1,1,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
RR vs LSG,LSG,Yuzvendra Chahal,3.0,0,25,1,8.33,6,0,2,1,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
RR vs LSG,LSG,Sandeep Sharma,3.0,0,22,1,7.33,6,3,0,1,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
SRH vs KKR,KKR,Bhuvneshwar Kumar,4.0,0,51,0,12.75,7,4,3,2,1,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
SRH vs KKR,KKR,Marco Jansen,3.0,0,40,0,13.33,5,1,4,1,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
SRH vs KKR,KKR,T Natarajan,4.0,0,32,3,8.0,9,3,1,3,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
SRH vs KKR,KKR,Pat Cummins,4.0,0,32,1,8.0,8,3,1,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
SRH vs KKR,KKR,Mayank Markande,4.0,0,39,2,9.75,10,1,4,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
SRH vs KKR,KKR,Shahbaz Ahmed,1.0,0,14,0,14.0,2,1,1,0,1,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
KKR vs SRH,SRH,Mitchell Starc,4.0,0,53,0,13.25,8,3,4,2,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
KKR vs SRH,SRH,Harshit Rana,4.0,0,33,3,8.25,12,3,2,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
KKR vs SRH,SRH,Varun Chakravarthy,4.0,0,55,1,13.75,8,1,7,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
KKR vs SRH,SRH,Sunil Narine,4.0,0,19,1,4.75,8,0,0,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
KKR vs SRH,SRH,Andre Russell,2.0,0,25,2,12.5,4,4,1,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
KKR vs SRH,SRH,Suyash Sharma,2.0,0,18,0,9.0,3,1,1,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
PBKS vs DC,DC,Sam Curran,1.0,0,10,0,10.0,3,2,0,1,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
PBKS vs DC,DC,Arshdeep Singh,4.0,0,28,2,7.0,15,2,2,2,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
PBKS vs DC,DC,Kagiso Rabada,4.0,0,36,1,9.0,12,1,4,1,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
PBKS vs DC,DC,Harpreet Brar,3.0,0,14,1,4.66,7,1,0,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
PBKS vs DC,DC,Rahul Chahar,4.0,0,33,1,8.25,6,3,1,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
PBKS vs DC,DC,Harshal Patel,4.0,0,47,2,11.75,7,6,2,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,PBKS,Khaleel Ahmed,4.0,0,43,2,10.75,7,8,0,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,PBKS,Ishant Sharma,2.0,0,16,1,8.0,8,3,0,3,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,PBKS,Mitchell Marsh,4.0,0,52,0,13.0,5,5,3,1,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,PBKS,Axar Patel,4.0,0,25,0,6.25,5,1,0,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,PBKS,Kuldeep Yadav,4.0,0,20,2,5.0,7,1,0,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,PBKS,Sumit Kumar,1.2,0,19,0,14.25,2,2,1,2,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
CSK vs RCB,RCB,Deepak Chahar,4.0,0,37,1,9.25,10,7,0,2,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
CSK vs RCB,RCB,Tushar Deshpande,4.0,0,47,0,11.75,10,4,3,5,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
CSK vs RCB,RCB,Maheesh Theekshana,4.0,0,36,0,9.0,4,1,2,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
CSK vs RCB,RCB,Mustafizur Rahman,4.0,0,29,4,7.25,12,3,1,2,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
CSK vs RCB,RCB,Ravindra Jadeja,4.0,0,21,0,5.25,8,1,0,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
RCB vs CSK,CSK,Mohammed Siraj,4.0,0,38,0,9.5,9,5,1,1,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
RCB vs CSK,CSK,Yash Dayal,3.0,0,28,1,9.33,8,3,1,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
RCB vs CSK,CSK,Alzarri Joseph,3.4,0,38,0,10.36,5,1,2,4,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
RCB vs CSK,CSK,Karn Sharma,2.0,0,24,1,12.0,4,0,3,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
RCB vs CSK,CSK,Mayank Dagar,2.0,0,6,0,3.0,6,0,0,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
RCB vs CSK,CSK,Cameron Green,3.0,0,27,2,9.0,5,1,1,3,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
RCB vs CSK,CSK,Glenn Maxwell,1.0,0,7,0,7.0,4,0,1,0,0,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
